번호,교육명,clean_sentence,okt,mecab
3228057,시니어금융교육 강사 및 상담사 양성,시니어금융교육 강사 및 상담사 양성,"['시니어', '금융', '교육', '강사', '및', '상담사', '양성']","['시니어', '금융', '교육', '강사', '상담', '사', '양성']"
3227719,50+전문가상담: [부동산] 상담,  전문가상담   부동산  상담,"['전문가', '상담', '부동산', '상담']","['전문가', '상담', '부동산', '상담']"
3227486,IT 강사양성,IT 강사양성,"['강사', '양성']","['강사', '양성']"
3226823,50+공동체주거 5기,  공동체주거  ,"['공동체', '주거']","['공동체', '주거']"
3226357,내 삶이 담긴 집 짓기 7기,내 삶이 담긴 집 짓기  ,"['내', '삶', '집']","['내', '삶', '집']"
3225782,마이스토리 연기교실 2기,마이스토리 연기교실  ,"['마이', '스토리', '연기', '교실']","['스토리', '연기', '교실']"
3225168,오십 이후 관계 맺기,오십 이후 관계 맺기,"['오십', '이후', '관계']","['오', '십', '이후', '관계']"
3225054,50+앙코르커리어 특강,  앙코르커리어 특강,"['앙코르', '커리어', '특강']","['앙코르', '커리어', '특강']"
3223384,50+인생학교 7기,  인생학교  ,"['인생', '학교']","['인생', '학교']"
3222014,강사양성: 차별화된 강사되기,강사양성  차별화된 강사되기,"['강사', '양성', '차별', '강사']","['강사', '양성', '차별', '강사']"
3218950,중년남성요리교실: 집밥이 싫증난 날 카페 브런치,중년남성요리교실  집밥이 싫증난 날 카페 브런치,"['중년', '남성', '요리', '교실', '집밥', '날', '카페', '브런치']","['중년', '남성', '요리', '교실', '집', '밥', '싫증', '난', '날', '카페', '브런치']"
3218907,중년남성요리교실: 쉬우면서 폼나는 중국요리,중년남성요리교실  쉬우면서 폼나는 중국요리,"['중년', '남성', '요리', '교실', '폼나', '중국요리']","['중년', '남성', '요리', '교실', '폼', '나', '중국', '요리']"
3218849,중년남성요리교실: 간단하면서 깔끔한 일본식 가정요리,중년남성요리교실  간단하면서 깔끔한 일본식 가정요리,"['중년', '남성', '요리', '교실', '일본', '가정', '요리']","['중년', '남성', '요리', '교실', '일본식', '가정', '요리']"
3218791,"중년남성요리교실: 손쉬운 한식, 전통양념으로 만드는 매일밥상",중년남성요리교실  손쉬운 한식  전통양념으로 만드는 매일밥상,"['중년', '남성', '요리', '교실', '한식', '전통', '양념', '밥상']","['중년', '남성', '요리', '교실', '한식', '전통', '양념', '매일', '밥상']"
3218712,"중년남성요리교실: 손쉬운 한식, 봄내음 가득한 건강 밥상",중년남성요리교실  손쉬운 한식  봄내음 가득한 건강 밥상,"['중년', '남성', '요리', '교실', '한식', '봄내음', '건강', '밥상']","['중년', '남성', '요리', '교실', '한식', '건강', '밥상']"
3218659,중년남성요리교실: 맥주를 부르는 참 쉬운 서양요리,중년남성요리교실  맥주를 부르는 참 쉬운 서양요리,"['중년', '남성', '요리', '교실', '맥주', '서양', '요리']","['중년', '남성', '요리', '교실', '맥주', '참', '서양', '요리']"
3218623,중년남성요리교실: 후라이팬 하나로 만드는 간단한 서양요리,중년남성요리교실  후라이팬 하나로 만드는 간단한 서양요리,"['중년', '남성', '요리', '교실', '후라이팬', '하나로', '서양', '요리']","['중년', '남성', '요리', '교실', '후라이팬', '하나', '서양', '요리']"
3218584,"중년남성요리교실: 요즘 핫한 베트남, 태국요리",중년남성요리교실  요즘 핫한 베트남  태국요리,"['중년', '남성', '요리', '교실', '요즘', '핫', '베트남', '태국', '요리']","['중년', '남성', '요리', '교실', '요즘', '핫', '베트남', '태국', '요리']"
3218531,중년남성요리교실: 요리로 떠나는 이탈리아 여행,중년남성요리교실  요리로 떠나는 이탈리아 여행,"['중년', '남성', '요리', '교실', '요리', '이탈리아', '여행']","['중년', '남성', '요리', '교실', '요리', '이탈리아', '여행']"
3218264,사람+사진교실 7기,사람 사진교실  ,"['사람', '사진', '교실']","['사람', '사진', '교실']"
3218154,생태드로잉,생태드로잉,"['생태', '드로잉']","['생태', '드로잉']"
3217505,세종문화회관과 함께하는 뮤지컬교실,세종문화회관과 함께하는 뮤지컬교실,"['세종', '문화', '회관', '뮤지컬', '교실']","['세종문화회관', '뮤지컬', '교실']"
3217420,소셜 미디어 영상 제작,소셜 미디어 영상 제작,"['소셜', '미디어', '영상', '제작']","['소셜', '미디어', '영상', '제작']"
3217195,영화를 통한 세상읽기 : 환경문제와 자연친화적 삶,영화를 통한 세상읽기   환경문제와 자연친화적 삶,"['영화', '통한', '세상', '환경문제', '자연', '친', '적', '삶']","['영화', '세상', '환경', '문제', '자연', '친화', '삶']"
3217179,몸?마음 챙김 요가,몸 마음 챙김 요가,"['몸', '마음', '요가']","['몸', '마음', '챙', '김', '요가']"
3216974,"사진활동가 2기: 정물, 인물 및 행사 사진",사진활동가    정물  인물 및 행사 사진,"['사진', '활동가', '정물', '인물', '및', '행사', '사진']","['사진', '활동가', '정물', '인물', '행사', '사진']"
3216745,50+득근득근(저녁반),  득근득근 ,"['득', '득']","['근', '근']"
3216066,50+득근득근(오후반),  득근득근 ,"['득', '득']","['근', '근']"
3215642,사진초보자를 위한 A to Z,사진초보자를 위한 A to Z,"['사진', '초보자', '위']","['사진', '초보']"
3214662,중년학 교실 : 중년 톡톡(Talk Talk),중년학 교실   중년 톡톡 Talk Talk ,"['중년', '학', '교실', '중년', '톡톡']","['중년', '학', '교실', '중년']"
3213845,올림푸스와 함께하는 수중사진 배우기,올림푸스와 함께하는 수중사진 배우기,"['올림푸스', '수중사진']","['올림푸스', '수중사진']"
3211235,일?활동을 위한 기획?제안서 작성과 브랜딩 전략,일 활동을 위한 기획 제안서 작성과 브랜딩 전략,"['일', '활동', '위', '기획', '제안', '작성', '브랜딩', '전략']","['일', '활동', '기획', '제안서', '작성', '브', '랜딩', '전략']"
3187053,놀이돌봄 전문가 과정,놀이돌봄 전문가 과정,"['놀이', '전문가', '과정']","['놀이', '전문가', '과정']"
3187018,50+ 명품강사 양성 과정: 심화반,   명품강사 양성 과정  심화반,"['명품', '강사', '양성', '과정', '심화', '반']","['명품', '강사', '양성', '과정', '심화', '반']"
3187003,50+ 명품강사 양성과정: 기본반,   명품강사 양성과정  기본반,"['명품', '강사', '양성', '과정', '기본', '반']","['명품', '강사', '양성', '과정', '기본', '반']"
3186986,반려견 매개 활동가(생명존중강사) 과정,반려견 매개 활동가  과정,"['반려견', '매개', '활동가', '과정']","['반려', '견', '매개', '활동가', '과정']"
3186971,사회공헌 사진가 양성과정,사회공헌 사진가 양성과정,"['사회', '공헌', '사진가', '양성', '과정']","['사회', '공헌', '사진가', '양성', '과정']"
3186938,사람을 바라보는 사진교실,사람을 바라보는 사진교실,"['사람', '사진', '교실']","['사람', '사진', '교실']"
3186697,스마트폰으로 다큐멘터리 만들기,스마트폰으로 다큐멘터리 만들기,"['스마트폰', '다큐멘터리', '만들기']","['스마트폰', '다큐멘터리']"
3186674,여행 일자리 탐색,여행 일자리 탐색,"['여행', '일자리', '탐색']","['여행', '일자리', '탐색']"
3186631,품격있는 50+이미지 코칭,품격있는   이미지 코칭,"['품격', '이미지', '코칭']","['품격', '이미지', '코칭']"
3186615,온라인쇼핑몰 창업하기,온라인쇼핑몰 창업하기,"['온라인', '쇼핑몰', '창업']","['온라인', '쇼핑몰', '창업']"
3186558,산야초 창업 준비하기,산야초 창업 준비하기,"['산야', '초', '창업', '준비']","['산야초', '창업', '준비']"
3186524,사회적경제 창업 준비하기,사회적경제 창업 준비하기,"['사회', '경제', '창업', '준비']","['사회', '경제', '창업', '준비']"
3186343,사회적 비즈니스 아카데미,사회적 비즈니스 아카데미,"['사회', '비즈니스', '아카데미']","['사회', '비즈니스', '아카데미']"
3186295,더 좋은 50+ 커뮤니티 만들기(5월),더 좋은    커뮤니티 만들기   ,"['더', '커뮤니티', '만들기']",['커뮤니티']
3186249,더 좋은 50+ 커뮤니티 만들기(4월),더 좋은    커뮤니티 만들기   ,"['더', '커뮤니티', '만들기']",['커뮤니티']
3186226,50+ 갈등해결조정가 입문,   갈등해결조정가 입문,"['갈등', '해결', '조정', '입문']","['갈등', '해결', '조정', '입문']"
3175933,관계탐구 5기,관계탐구  ,"['관계', '탐구']","['관계', '탐구']"
3171603,녹색일자리 탐색: 숲? 산림관련,녹색일자리 탐색  숲  산림관련,"['녹색', '일자리', '탐색', '숲', '산림', '관련']","['녹색', '일자리', '탐색', '숲', '산림', '관련']"
3164493,녹색일자리 탐색: 생태적 생활실천 관련,녹색일자리 탐색  생태적 생활실천 관련,"['녹색', '일자리', '탐색', '생태', '생활', '실천', '관련']","['녹색', '일자리', '탐색', '생태', '생활', '실천', '관련']"
3164448,생태수학 강사 입문,생태수학 강사 입문,"['생태', '수학', '강사', '입문']","['생태', '수학', '강사', '입문']"
3164422,도시농부학교,도시농부학교,"['도시', '농부', '학교']","['도시', '농부', '학교']"
3164387,드론입문교실:촬영,드론입문교실 촬영,"['드론', '입문', '교실', '촬영']","['드론', '입문', '교실', '촬영']"
3163884,드론입문교실:제작,드론입문교실 제작,"['드론', '입문', '교실', '제작']","['드론', '입문', '교실', '제작']"
3163862,사물인터넷(IoT) 심화 과정,사물인터넷 IoT  심화 과정,"['사물인터넷', '심화', '과정']","['사물', '인터넷', '심화', '과정']"
3163800,블록체인과 암호화폐 제대로 알기,블록체인과 암호화폐 제대로 알기,"['블록', '체인', '암호', '화폐', '제대로']","['블록체인', '암호', '화폐']"
3163762,내 손 안의 스마트 오피스,내 손 안의 스마트 오피스,"['내', '손', '안', '스마트', '오피스']","['내', '손', '안', '스마트', '오피스']"
3163614,SNS 활용 과정,SNS 활용 과정,"['활용', '과정']","['활용', '과정']"
3162359,스마트한 1인기업 창직가이드,스마트한 1인기업 창직가이드,"['스마트', '인기', '업', '창직', '가이드']","['스마트', '인', '기업', '창', '직', '가이드']"
3162344,클라우드와 구글 오피스 활용법,클라우드와 구글 오피스 활용법,"['클라우드', '구글', '오피스', '활용', '법']","['클라우드', '구글', '오', '피스', '활용', '법']"
3162314,한글 프로그램 제대로 활용하기,한글 프로그램 제대로 활용하기,"['한글', '프로그램', '제대로', '활용']","['한글', '프로그램', '활용']"
3162297,파워포인트 제대로 활용하기,파워포인트 제대로 활용하기,"['파워포인트', '제대로', '활용']","['파워', '포인트', '활용']"
3162268,나홀로 레시피: 소통편,나홀로 레시피  소통편,"['나', '홀로', '레시피', '소통', '편']","['나', '레시피', '소통', '편']"
3162209,"우리 건축, 우리 도시 이야기",우리 건축  우리 도시 이야기,"['우리', '건축', '우리', '도시', '이야기']","['우리', '건축', '우리', '도시', '이야기']"
3162194,동양사 인물로 보는 인간과 사회,동양사 인물로 보는 인간과 사회,"['양사', '인물', '인간', '사회']","['동양사', '인물', '인간', '사회']"
3162177,유럽 인문여행,유럽 인문여행,"['유럽', '인문', '여행']","['유럽', '인문', '여행']"
3161712,한양 성곽 나들이,한양 성곽 나들이,"['한양', '성곽', '나들이']","['한양', '성곽', '나들이']"
3161651,실전! 통하는 대화의 기술,실전  통하는 대화의 기술,"['실전', '통', '대화', '기술']","['실전', '대화', '기술']"
3161622,몸으로 마음 들여다 보기,몸으로 마음 들여다 보기,"['몸', '마음', '보기']","['몸', '마음']"
3161601,나를 발견하는 읽기 쓰기,나를 발견하는 읽기 쓰기,"['발견', '쓰기']","['나', '발견']"
3161566,"웰다잉, 웰리빙",웰다잉  웰리빙,"['웰다잉', '웰리빙']","['웰', '웰', '리빙']"
3161524,"건강 특강 : 나, 우리의 관계 돌보기(3차)",건강 특강   나  우리의 관계 돌보기   ,"['건강', '특강', '나', '우리', '관계']","['건강', '특강', '나', '우리', '관계']"
3161503,"건강 특강 : 나, 우리의 관계 돌보기(2차)",건강 특강   나  우리의 관계 돌보기   ,"['건강', '특강', '나', '우리', '관계']","['건강', '특강', '나', '우리', '관계']"
